topicID,lang,name,typeID,layer,description,version,url
MAN2,en,Microwave astronomy,1,4,Study of the universe in microwave wavelengths.,1,https://en.wikipedia.org/wiki/Timeline_of_cosmic_microwave_background_astronomy
SAN3,en,Submillimetre astronomy,1,4,Study of the universe in submillimeter wavelengths.,1,https://en.wikipedia.org/wiki/Submillimetre_astronomy
IAN1,en,Infrared astronomy,1,4,Study of celestial objects using infrared light.,1,https://en.wikipedia.org/wiki/Infrared_astronomy
OAN2,en,Optical astronomy,1,4,Study of the universe using visible light.,1,https://en.wikipedia.org/wiki/Optical_astronomy
UAN1,en,UV astronomy,1,4,Study of celestial objects using ultraviolet light.,1,https://en.wikipedia.org/wiki/UV_astronomy
XRA1,en,X-ray astronomy,1,4,Study of celestial objects using X-ray radiation.,1,https://en.wikipedia.org/wiki/X-ray_astronomy
GRA1,en,Gamma-ray astronomy,1,4,Study of celestial objects using gamma rays.,1,https://en.wikipedia.org/wiki/Gamma-ray_astronomy
CRA2,en,Cosmic-ray astronomy,1,4,Study of cosmic rays and high energy particles.,1,https://en.wikipedia.org/wiki/Cosmic-ray_observatory
NAN2,en,Neutrino astronomy,1,4,Study of astronomical sources via neutrino detection.,1,https://en.wikipedia.org/wiki/Neutrino_astronomy
GWA1,en,Gravitational wave astronomy,1,4,Study of the universe using gravitational waves.,1,https://en.wikipedia.org/wiki/Gravitational_wave_astronomy
SAN4,en,Solar astronomy,1,4,Study of the Sun and solar phenomena.,1,https://en.wikipedia.org/wiki/Solar_astronomy
COB2,en,Compact objects,1,4,Study of compact objects like neutron stars.,1,https://en.wikipedia.org/wiki/Compact_objects
CAP1,en,Computational astrophysics,1,4,Study of astrophysical systems using computation.,1,https://en.wikipedia.org/wiki/Computational_astrophysics
GAN2,en,Gravitational astronomy,1,4,Study of gravity driven astronomical phenomena.,1,https://en.wikipedia.org/wiki/Gravity
IME2,en,Interstellar medium,1,4,Study of gas and dust between stars.,1,https://en.wikipedia.org/wiki/Interstellar_medium
NSI1,en,Numerical simulations,1,4,Study of astrophysical systems using simulations.,1,https://en.wikipedia.org/wiki/Direct_numerical_simulation
ORM1,en,Orbital mechanics,1,4,Study of orbits and spacecraft trajectories.,1,https://en.wikipedia.org/wiki/Orbital_mechanics
RAP1,en,Relativistic astrophysics,1,4,Study of astrophysics in relativistic regimes.,1,https://en.wikipedia.org/wiki/Relativistic_astrophysics
SAP1,en,Stellar astrophysics,1,4,Study of physical processes in stars.,1,https://en.wikipedia.org/wiki/Star
SPP1,en,Space plasma physics,1,4,Study of plasma in space environments.,1,https://en.wikipedia.org/wiki/Space_plasma_physics
ATC3,en,Atmospheric science,1,4,Study of planetary atmospheres and their dynamics.,1,https://en.wikipedia.org/wiki/Atmospheric_science
EXO1,en,Exoplanetology,1,4,Study of planets beyond the Solar System.,1,https://en.wikipedia.org/wiki/Exoplanetology
PFO1,en,Planetary formation,1,4,Study of how planets form and evolve.,1,https://en.wikipedia.org/wiki/Planetary_formation
PRI3,en,Planetary rings,1,4,Study of ring systems around planets.,1,https://en.wikipedia.org/wiki/Planetary_rings
MGS1,en,Magnetospheres,1,4,Study of planetary magnetic fields and magnetospheres.,1,https://en.wikipedia.org/wiki/Magnetosphere
PGL1,en,Planetary geology,1,4,Study of geology of planetary bodies.,1,https://en.wikipedia.org/wiki/Planetary_geology
PSU1,en,Planetary surfaces,1,4,Study of surface processes on planetary bodies.,1,https://en.wikipedia.org/wiki/Planetary_surface
SSS1,en,Small Solar System bodies,1,4,Study of asteroids comets and small bodies.,1,https://en.wikipedia.org/wiki/Small_Solar_System_bodies
EPS1,en,Exercise physiology,1,4,Study of physiological responses to exercise.,1,https://en.wikipedia.org/wiki/Exercise_physiology
FEN2,en,Forensic entomology,1,4,Study of insects in forensic investigations.,1,https://en.wikipedia.org/wiki/Forensic_entomology
CYN1,en,Cynology,1,4,Study of dogs and canine biology.,1,https://en.wikipedia.org/wiki/Cynology
FEL1,en,Felinology,1,4,Study of cats and feline biology.,1,https://en.wikipedia.org/wiki/Felinology
CON4,en,Conchology,1,4,Study of mollusk shells.,1,https://en.wikipedia.org/wiki/Conchology
LIM1,en,Limacology,1,4,Study of slugs and their biology.,1,https://en.wikipedia.org/wiki/Limacology
TEU1,en,Teuthology,1,4,Study of cephalopods such as squids.,1,https://en.wikipedia.org/wiki/Teuthology
FOG1,en,Fogponics,1,4,Study of using fine mist for aeroponic cultivation.,1,https://en.wikipedia.org/wiki/Fogponics
BEE2,en,Beekeeping (Apiculture),1,4,Study of beekeeping and bee management.,1,https://en.wikipedia.org/wiki/Beekeeping
CAR5,en,Culinary arts,1,4,Study of culinary techniques and food preparation.,1,https://en.wikipedia.org/wiki/Culinary_arts
POM4,en,Pomology,1,4,Study of fruit cultivation and production.,1,https://en.wikipedia.org/wiki/Pomology
ADI2,en,Athletic director,1,4,Study of athletic program leadership and administration.,1,https://en.wikipedia.org/wiki/Athletic_Administration
ATR1,en,Athletic training,1,4,Study of prevention and treatment of athletic injuries.,1,https://en.wikipedia.org/wiki/Athletic_training
BAT2,en,Batoning,1,4,Study of batoning techniques for wood processing.,1,https://en.wikipedia.org/wiki/Batoning
BUC1,en,Bushcraft,1,4,Study of bushcraft and wilderness skills.,1,https://en.wikipedia.org/wiki/Bushcraft
SCC4,en,Scoutcraft,1,4,Study of scouting skills and outdoor methods.,1,https://en.wikipedia.org/wiki/Scoutcraft
WOC1,en,Woodcraft,1,4,Study of woodcraft and outdoor living skills.,1,https://en.wikipedia.org/wiki/Woodcraft
CBC1,en,Clinical biochemistry,1,4,Study of biochemical analysis in clinical diagnostics.,1,https://en.wikipedia.org/wiki/Clinical_biochemistry
CYT1,en,Cytogenetics,1,4,Study of chromosomes in clinical genetics.,1,https://en.wikipedia.org/wiki/Cytogenetics
CYT2,en,Cytohematology,1,4,Study of blood cell analysis at the cellular level.,1,https://en.wikipedia.org/wiki/Cytohematology
CYT3,en,Cytology,1,4,Study of cells for diagnostic purposes.,1,https://en.wikipedia.org/wiki/Cell_biology
HAE1,en,Haemostasiology,1,4,Study of blood clotting and hemostasis disorders.,1,https://en.wikipedia.org/wiki/Haemostasiology
CIM2,en,Clinical immunology,1,4,Study of immune system diagnostics in clinical settings.,1,https://en.wikipedia.org/wiki/Clinical_immunology
CMB1,en,Clinical microbiology,1,4,Study of microorganisms in clinical diagnostics.,1,https://en.wikipedia.org/wiki/Clinical_microbiology
DHE1,en,Dental hygiene and epidemiology,1,4,Study of oral health hygiene and dental epidemiology.,1,https://en.wikipedia.org/wiki/Dental_hygienist
DSU1,en,Dental surgery,1,4,Study of surgical procedures in dentistry.,1,https://en.wikipedia.org/wiki/Dental_surgery
END2,en,Endodontics,1,4,Study of dental pulp and root canal therapy.,1,https://en.wikipedia.org/wiki/Endodontics
IMP2,en,Implantology,1,4,Study of dental implants and restorative procedures.,1,https://en.wikipedia.org/wiki/Dental_implant
OMS1,en,Oral and maxillofacial surgery,1,4,Study of surgery of the mouth jaw and face.,1,https://en.wikipedia.org/wiki/Oral_and_maxillofacial_surgery
ORT1,en,Orthodontics,1,4,Study of correcting dental alignment and occlusion.,1,https://en.wikipedia.org/wiki/Orthodontics
PER1,en,Periodontics,1,4,Study of gum disease and supporting tissues of teeth.,1,https://en.wikipedia.org/wiki/Periodontics
PRO5,en,Prosthodontics,1,4,Study of dental prosthetics and restorative dentistry.,1,https://en.wikipedia.org/wiki/Prosthodontics
CRL2,en,Cardiology,1,4,Study of heart and cardiovascular diseases.,1,https://en.wikipedia.org/wiki/Cardiology
GAS3,en,Gastroenterology,1,4,Study of digestive system disorders.,1,https://en.wikipedia.org/wiki/Gastroenterology
HEP1,en,Hepatology,1,4,Study of liver diseases and function.,1,https://en.wikipedia.org/wiki/Hepatology
NEP1,en,Nephrology,1,4,Study of kidney diseases and function.,1,https://en.wikipedia.org/wiki/Nephrology
NRL1,en,Neurology,1,4,Study of nervous system disorders.,1,https://en.wikipedia.org/wiki/Neurology
ONC1,en,Oncology,1,4,Study of cancer diagnosis and treatment.,1,https://en.wikipedia.org/wiki/Oncology
PUL1,en,Pulmonology,1,4,Study of lung and respiratory diseases.,1,https://en.wikipedia.org/wiki/Pulmonology
RHE2,en,Rheumatology,1,4,Study of autoimmune and musculoskeletal diseases.,1,https://en.wikipedia.org/wiki/Rheumatology
NOP1,en,Neuro-ophthalmology,1,4,Study of neurological aspects of vision and eye movement.,1,https://en.wikipedia.org/wiki/Neuro-ophthalmology
PCC1,en,Pharmaceutical chemistry,1,4,Study of chemical design and analysis of drugs.,1,https://en.wikipedia.org/wiki/Pharmaceutical_chemistry
PTO3,en,Pharmaceutical toxicology,1,4,Study of toxic effects of pharmaceuticals.,1,https://en.wikipedia.org/wiki/Toxicology
PHC1,en,Pharmaceutics,1,4,Study of drug formulation and delivery systems.,1,https://en.wikipedia.org/wiki/Pharmaceutics
PCC2,en,Pharmacocybernetics,1,4,Study of cybernetic systems applied to drug therapy.,1,https://en.wikipedia.org/wiki/Pharmacocybernetics
PCD2,en,Pharmacodynamics,1,4,Study of drug effects on the body.,1,https://en.wikipedia.org/wiki/Pharmacodynamics
PCG1,en,Pharmacogenomics,1,4,Study of genetic influences on drug response.,1,https://en.wikipedia.org/wiki/Pharmacogenomics
PCG2,en,Pharmacognosy,1,4,Study of medicinal compounds from natural sources.,1,https://en.wikipedia.org/wiki/Pharmacognosy
PCK1,en,Pharmacokinetics,1,4,Study of drug absorption distribution metabolism and excretion.,1,https://en.wikipedia.org/wiki/Pharmacokinetics
PHC2,en,Pharmacy,1,4,Study of pharmacy practice and medication management.,1,https://en.wikipedia.org/wiki/Pharmacy
AEB2,en,Aerobics,1,4,Study of aerobic exercise and conditioning.,1,https://en.wikipedia.org/wiki/Aerobics
PTR2,en,Personal trainer / Personal fitness training,1,4,Study of personal fitness training and coaching.,1,https://en.wikipedia.org/wiki/Personal_trainer
GFI1,en,Group Fitness / aerobics,1,4,Study of group fitness and aerobic exercise.,1,https://en.wikipedia.org/wiki/Aerobics
KNS1,en,Kinesiology / Exercise physiology / Performance science,1,4,Study of human movement and performance science.,1,https://en.wikipedia.org/wiki/Kinesiology
PFT1,en,Personal fitness training,1,4,Study of personal fitness training and coaching.,1,https://en.wikipedia.org/wiki/Personal_fitness_training
GPR1,en,General practice,1,4,Study of general practice in primary care medicine.,1,https://en.wikipedia.org/wiki/General_medical_services
FPS1,en,Forensic psychiatry,1,4,Study of psychiatric issues in legal contexts.,1,https://en.wikipedia.org/wiki/Forensic_psychiatry
BSU1,en,Bariatric surgery,1,4,Study of surgical treatment for obesity.,1,https://en.wikipedia.org/wiki/Bariatric_surgery
CSU1,en,Cardiothoracic surgery,1,4,Study of surgery of heart and chest organs.,1,https://en.wikipedia.org/wiki/Cardiothoracic_surgery
NRS3,en,Neurosurgery,1,4,Study of surgical treatment of nervous system disorders.,1,https://en.wikipedia.org/wiki/Neurosurgery
ORT2,en,Orthoptics,1,4,Study of vision therapy and eye movement disorders.,1,https://en.wikipedia.org/wiki/Orthoptics
OSU1,en,Orthopedic surgery,1,4,Study of surgery of bones joints and muscles.,1,https://en.wikipedia.org/wiki/Orthopedic_surgery
PSU2,en,Plastic surgery,1,4,Study of reconstructive and cosmetic surgery.,1,https://en.wikipedia.org/wiki/Plastic_surgery
TSU1,en,Trauma surgery,1,4,Study of surgical care for traumatic injuries.,1,https://en.wikipedia.org/wiki/Trauma_surgery
TRA4,en,Traumatology,1,4,Study of trauma injuries and their treatment.,1,https://en.wikipedia.org/wiki/Traumatology
ANE2,en,Anesthesiology,1,4,Study of anesthesia and perioperative care.,1,https://en.wikipedia.org/wiki/Anesthesiology
AND1,en,Andrology,1,4,Study of male reproductive health.,1,https://en.wikipedia.org/wiki/Andrology
CMA2,en,Coastal management,1,4,Study of managing coastal environments.,1,https://en.wikipedia.org/wiki/Coastal_management
FMA1,en,Fisheries management,1,4,Study of managing fisheries and aquatic resources.,1,https://en.wikipedia.org/wiki/Fisheries_management
LMA2,en,Land management,1,4,Study of managing land resources and use.,1,https://en.wikipedia.org/wiki/Land_management
NRM2,en,Natural resource management,1,4,Study of managing natural resources sustainably.,1,https://en.wikipedia.org/wiki/Natural_resource_management
WMA1,en,Waste management,1,4,Study of waste management and disposal systems.,1,https://en.wikipedia.org/wiki/Waste_management
WMA2,en,Wildlife management,1,4,Study of managing wildlife populations and habitats.,1,https://en.wikipedia.org/wiki/Wildlife_management
SDV1,en,Sustainable development,1,4,Study of sustainable development principles and practice.,1,https://en.wikipedia.org/wiki/Sustainable_development
TYD1,en,Type design,1,5,Study of creation of letterforms and typefaces.,1,https://en.wikipedia.org/wiki/Type_design
NAD2,en,Nonprofit administration,1,5,Study of management of nonprofit organizations.,1,https://en.wikipedia.org/wiki/Nonprofit_organization
NGO1,en,Non-governmental organization (NGO) administration,1,5,Study of administration of nongovernmental organizations.,1,https://en.wikipedia.org/wiki/Non-governmental_organization
CSV1,en,Civil service,1,5,Study of public service systems and bureaucracy.,1,https://en.wikipedia.org/wiki/Civil_service
DIR2,en,Disaster research,1,5,Study of disasters and policy responses.,1,https://en.wikipedia.org/wiki/Disaster_research
DRE1,en,Disaster response,1,5,Study of organizational response to disasters.,1,https://en.wikipedia.org/wiki/Disaster_response
EMA2,en,Emergency management,1,5,Study of preparedness and management of emergencies.,1,https://en.wikipedia.org/wiki/Emergency_management
ESE4,en,Emergency services,1,5,Study of public safety and emergency service organizations.,1,https://en.wikipedia.org/wiki/Emergency_services
FSA2,en,Fire safety (Structural fire protection),1,5,Study of fire safety policy and structural fire protection.,1,https://en.wikipedia.org/wiki/Fire_safety
FEC1,en,Fire ecology (Wildland fire management),1,5,Study of wildfire management and fire ecology policy.,1,https://en.wikipedia.org/wiki/Fire_ecology
GAF1,en,Governmental affairs,1,5,Study of government relations and public affairs.,1,https://en.wikipedia.org/wiki/Government
IAF1,en,International affairs,1,5,Study of public administration in international contexts.,1,https://en.wikipedia.org/wiki/International_relations
PLS4,en,Policy studies,1,5,Study of policy work within public administration.,1,https://en.wikipedia.org/wiki/Policy_studies
PPD2,en,Public policy doctrine,1,5,Study of principles guiding public policy practice.,1,https://en.wikipedia.org/wiki/Public_policy_doctrine
PPS4,en,Public policy school,1,5,Study of public policy education and professional training.,1,https://en.wikipedia.org/wiki/Public_policy_school
REG5,en,Regulation,1,5,Study of regulatory frameworks and compliance.,1,https://en.wikipedia.org/wiki/Regulation
PSA1,en,Public safety,1,5,Study of policies and systems that protect public safety.,1,https://en.wikipedia.org/wiki/Public_safety
PSV1,en,Public service,1,5,Study of public service roles and governance ethics.,1,https://en.wikipedia.org/wiki/Public_service
AWA1,en,Amphibious warfare,1,5,Study of military operations combining land and sea forces.,1,https://en.wikipedia.org/wiki/Amphibious_warfare
ART3,en,Artillery,1,5,Study of artillery weapons systems and tactics.,1,https://en.wikipedia.org/wiki/Artillery
BAT3,en,Battlespace,1,5,Study of operational environments in warfare.,1,https://en.wikipedia.org/wiki/Battlespace
CAM1,en,Campaigning,1,5,Study of planning and executing military campaigns.,1,https://en.wikipedia.org/wiki/Military_campaign
MIE3,en,Military engineering,1,5,Study of engineering applications in military contexts.,1,https://en.wikipedia.org/wiki/Military_engineering
DOC1,en,Doctrine,1,5,Study of military doctrines and principles of warfare.,1,https://en.wikipedia.org/wiki/Doctrine
ESP1,en,Espionage,1,5,Study of intelligence gathering and covert operations.,1,https://en.wikipedia.org/wiki/Espionage
GST2,en,Grand strategy,1,5,Study of high level national and military strategy.,1,https://en.wikipedia.org/wiki/Grand_strategy
LEA1,en,Leadership,1,5,Study of leadership in military contexts.,1,https://en.wikipedia.org/wiki/Leadership
LOG3,en,Logistics (Military),1,5,Study of planning movement and sustainment of forces.,1,https://en.wikipedia.org/wiki/Military_logistics
MIO1,en,Military operation,1,5,Study of planning and executing military operations.,1,https://en.wikipedia.org/wiki/Military_operation
MIH2,en,Military history,1,5,Study of military events and warfare over time.,1,https://en.wikipedia.org/wiki/Military_history
MIE4,en,Military intelligence,1,5,Study of intelligence gathering and analysis for military use.,1,https://en.wikipedia.org/wiki/Military_intelligence
MIW1,en,Military law,1,5,Study of laws governing armed forces and conflict.,1,https://en.wikipedia.org/wiki/Military_law
MME3,en,Military medicine,1,5,Study of medical care and health in military contexts.,1,https://en.wikipedia.org/wiki/Military_medicine
NAC1,en,Naval science,1,5,Study of naval operations and maritime military strategy.,1,https://en.wikipedia.org/wiki/Naval_science
OGI1,en,Organization,1,5,Study of military organizational structures.,1,https://en.wikipedia.org/wiki/Military_organization
STR4,en,Strategy,1,5,Study of strategic planning in military operations.,1,https://en.wikipedia.org/wiki/Strategy
TAC2,en,Tactics,1,5,Study of tactical actions and battlefield decision making.,1,https://en.wikipedia.org/wiki/Military_tactics
MWE1,en,Military weapons,1,5,Study of categories and roles of military weapons.,1,https://en.wikipedia.org/wiki/Weapon
OMI1,en,Other Military,1,5,Study of other military concepts and practices.,1,
ACP2,en,Agricultural policy,1,5,Study of policies governing agriculture and food systems.,1,https://en.wikipedia.org/wiki/Agricultural_policy
CMP4,en,Commercial policy,1,5,Study of policies regulating commerce and trade.,1,https://en.wikipedia.org/wiki/Commercial_policy
CUP1,en,Cultural policy,1,5,Study of policies supporting culture arts and heritage.,1,https://en.wikipedia.org/wiki/Cultural_policy
DOP1,en,Domestic policy,1,5,Study of internal policies affecting domestic affairs.,1,https://en.wikipedia.org/wiki/Domestic_policy
DRP1,en,Drug policy,1,5,Study of policies regulating drugs and substances.,1,https://en.wikipedia.org/wiki/Drug_policy
ENP3,en,Economic policy,1,5,Study of policies guiding economic management.,1,https://en.wikipedia.org/wiki/Economic_policy
EDP2,en,Education policy,1,5,Study of policies governing education systems and access.,1,https://en.wikipedia.org/wiki/Education_policy
ENP4,en,Energy policy,1,5,Study of policies governing energy production and use.,1,https://en.wikipedia.org/wiki/Energy_policy
EVP1,en,Environmental policy,1,5,Study of policies protecting the environment.,1,https://en.wikipedia.org/wiki/Environmental_policy
FOP1,en,Food policy,1,5,Study of policies governing food systems and nutrition.,1,https://en.wikipedia.org/wiki/Food_policy
FOP2,en,Foreign policy,1,5,Study of a state's external policy and diplomacy.,1,https://en.wikipedia.org/wiki/Foreign_policy
GOV1,en,Governance,1,5,Study of governance structures and decision processes.,1,https://en.wikipedia.org/wiki/Governance
HEP2,en,Health policy,1,5,Study of policies governing health systems and public health.,1,https://en.wikipedia.org/wiki/Health_policy
HOP2,en,Housing policy,1,5,Study of policies on housing supply affordability and regulation.,1,https://en.wikipedia.org/wiki/Housing_policy
IMP3,en,Immigration policy,1,5,Study of policies governing migration and citizenship.,1,https://en.wikipedia.org/wiki/Immigration_policy
KNP1,en,Knowledge policy,1,5,Study of policies shaping knowledge production and access.,1,https://en.wikipedia.org/wiki/Knowledge_policy
LAP2,en,Language policy,1,5,Study of policies governing language use and status.,1,https://en.wikipedia.org/wiki/Language_policy
MIP2,en,Military policy,1,5,Study of policies governing defense and armed forces.,1,https://en.wikipedia.org/wiki/Military_policy
SCP4,en,Science policy,1,5,Study of policies guiding scientific research and funding.,1,https://en.wikipedia.org/wiki/Science_policy
SEP1,en,Security policy,1,5,Study of policies for national and public security.,1,https://en.wikipedia.org/wiki/Security_policy
PPB1,en,Public policy by country,1,5,Study of policy frameworks by country and national context.,1,https://en.wikipedia.org/wiki/List_of_public_policy_topics_by_country
ACR2,en,Accounting research,1,5,Study of research on accounting methods and standards.,1,https://en.wikipedia.org/wiki/Accounting_research
ASC2,en,Accounting scholarship,1,5,Study of academic scholarship in accounting.,1,https://en.wikipedia.org/wiki/Accounting_scholarship
CBA1,en,Collective bargaining,1,5,Study of negotiation between employers and labor unions.,1,https://en.wikipedia.org/wiki/Collective_bargaining
HRE2,en,Human resources,1,5,Study of managing workforce policies and practices.,1,https://en.wikipedia.org/wiki/Human_resources
LAH2,en,Labor history,1,5,Study of labor movements and worker history.,1,https://en.wikipedia.org/wiki/Labor_history_(discipline)
MIS3,en,Management information systems,1,5,Study of information systems supporting management decisions.,1,https://en.wikipedia.org/wiki/Management_information_systems
HIN4,en,Health informatics,1,5,Study of information systems in healthcare settings.,1,https://en.wikipedia.org/wiki/Health_informatics
FEA2,en,Feminist archaeology,1,5,Study of archaeology through feminist perspectives.,1,https://en.wikipedia.org/wiki/Feminist_archaeology
EVA3,en,Evolutionary anthropology,1,5,Study of human evolution using evolutionary theory.,1,https://en.wikipedia.org/wiki/Evolutionary_anthropology
FOA2,en,Forensic anthropology,1,5,Study of human remains for legal investigation.,1,https://en.wikipedia.org/wiki/Forensic_anthropology
GCC1,en,Gene-culture coevolution,1,5,Study of how genes and culture coevolve.,1,https://en.wikipedia.org/wiki/Dual_inheritance_theory
HBE1,en,Human behavioral ecology,1,5,Study of human behavior in ecological and evolutionary contexts.,1,https://en.wikipedia.org/wiki/Human_behavioral_ecology
HEV1,en,Human evolution,1,5,Study of the evolutionary history of humans.,1,https://en.wikipedia.org/wiki/Human_evolution
MEA2,en,Medical anthropology,1,5,Study of health and medicine in cultural contexts.,1,https://en.wikipedia.org/wiki/Medical_anthropology
MOA2,en,Molecular anthropology,1,5,Study of human evolution using molecular data.,1,https://en.wikipedia.org/wiki/Molecular_anthropology
NRA1,en,Neuroanthropology,1,5,Study of brain and culture interactions.,1,https://en.wikipedia.org/wiki/Neuroanthropology
NUA1,en,Nutritional anthropology,1,5,Study of nutrition in cultural and biological contexts.,1,https://en.wikipedia.org/wiki/Nutritional_anthropology
SLI5,en,Synchronic linguistics (or Descriptive linguistics),1,5,Study of language structure at a given time.,1,https://en.wikipedia.org/wiki/Descriptive_linguistics
DLI1,en,Diachronic linguistics (or Historical linguistics),1,5,Study of language change over time.,1,https://en.wikipedia.org/wiki/Diachronic_linguistics
ETL2,en,Ethnolinguistics,1,5,Study of language in relation to culture and ethnicity.,1,https://en.wikipedia.org/wiki/Ethnolinguistics
SEA1,en,Semiotic anthropology,1,5,Study of signs and meaning in cultural contexts.,1,https://en.wikipedia.org/wiki/Semiotic_anthropology
AOD1,en,Anthropology of development,1,5,Study of development processes through anthropology.,1,https://en.wikipedia.org/wiki/Anthropology_of_development
AOR2,en,Anthropology of religion,1,5,Study of religion in cultural contexts.,1,https://en.wikipedia.org/wiki/Anthropology_of_religion
APA2,en,Applied anthropology,1,5,Study of applying anthropology to practical problems.,1,https://en.wikipedia.org/wiki/Applied_anthropology
CGA1,en,Cognitive anthropology,1,5,Study of cultural influences on cognition.,1,https://en.wikipedia.org/wiki/Cognitive_anthropology
CYA2,en,Cyborg anthropology,1,5,Study of human technology integration and culture.,1,https://en.wikipedia.org/wiki/Cyborg_anthropology
DIA2,en,Digital anthropology,1,5,Study of digital cultures and online communities.,1,https://en.wikipedia.org/wiki/Digital_anthropology
DIC1,en,Digital culture,1,5,Study of cultural practices shaped by digital media.,1,https://en.wikipedia.org/wiki/Digital_culture
ECA2,en,Ecological anthropology,1,5,Study of human ecology and environmental adaptation.,1,https://en.wikipedia.org/wiki/Ecological_anthropology
ENA1,en,Economic anthropology,1,5,Study of economic behavior in cultural contexts.,1,https://en.wikipedia.org/wiki/Economic_anthropology
EVA4,en,Environmental anthropology,1,5,Study of culture in relation to environmental issues.,1,https://en.wikipedia.org/wiki/Environmental_anthropology
ETG1,en,Ethnography,1,5,Study of cultures through fieldwork and observation.,1,https://en.wikipedia.org/wiki/Ethnography
ETH3,en,Ethnohistory,1,5,Study of history through ethnographic sources.,1,https://en.wikipedia.org/wiki/Ethnohistory
ETM3,en,Ethnomuseology,1,5,Study of museums and material culture in cultural context.,1,https://en.wikipedia.org/wiki/Ethnomuseology
FEA3,en,Feminist anthropology,1,5,Study of anthropology through feminist perspectives.,1,https://en.wikipedia.org/wiki/Feminist_anthropology
FOL1,en,Folklore,1,5,Study of traditional stories customs and beliefs.,1,https://en.wikipedia.org/wiki/Folklore
KIN1,en,Kinship,1,5,Study of family ties descent and social relations.,1,https://en.wikipedia.org/wiki/Kinship
LEA2,en,Legal anthropology,1,5,Study of law and legal systems in cultural contexts.,1,https://en.wikipedia.org/wiki/Legal_anthropology
MYT1,en,Mythology,1,5,Study of myths and sacred narratives in cultures.,1,https://en.wikipedia.org/wiki/Mythology
PTA1,en,Political anthropology,1,5,Study of power politics and authority in societies.,1,https://en.wikipedia.org/wiki/Political_anthropology
PEA1,en,Political economic anthropology,1,5,Study of political economy in cultural contexts.,1,https://en.wikipedia.org/wiki/Political_economy_in_anthropology
PYA2,en,Psychological anthropology,1,5,Study of psychological processes within cultural contexts.,1,https://en.wikipedia.org/wiki/Psychological_anthropology
PUA1,en,Public anthropology,1,5,Study of applying anthropology to public issues.,1,https://en.wikipedia.org/wiki/Public_anthropology
SYA1,en,Symbolic anthropology,1,5,Study of symbols meanings and cultural interpretation.,1,https://en.wikipedia.org/wiki/Symbolic_anthropology
TRA5,en,Transpersonal anthropology,1,5,Study of transcendent experiences in cultural contexts.,1,https://en.wikipedia.org/wiki/Transpersonal_anthropology
URA2,en,Urban anthropology,1,5,Study of urban life and culture.,1,https://en.wikipedia.org/wiki/Urban_anthropology
AOA1,en,Anthropology of art,1,5,Study of art and aesthetics in cultural contexts.,1,https://en.wikipedia.org/wiki/Anthropology_of_art
AOI1,en,Anthropology of institutions,1,5,Study of social institutions and their cultural roles.,1,https://en.wikipedia.org/wiki/Anthropology_of_institutions
AOM1,en,Anthropology of media,1,5,Study of media practices and cultural production.,1,https://en.wikipedia.org/wiki/Anthropology_of_media
VIA1,en,Visual anthropology,1,5,Study of visual culture and representation in societies.,1,https://en.wikipedia.org/wiki/Visual_anthropology
GAA1,en,Great ages archaeology,1,5,Study of archaeological periodization and ages.,1,https://en.wikipedia.org/wiki/Great_ages_archaeology
FUN1,en,Functionalism,1,5,Study of functionalist theory in archaeology.,1,https://en.wikipedia.org/wiki/Functionalism_(sociology)
PCU1,en,Processualism,1,5,Study of processual approaches in archaeology.,1,https://en.wikipedia.org/wiki/Processualism
PPC1,en,Post-processualism,1,5,Study of post-processual approaches in archaeology.,1,https://en.wikipedia.org/wiki/Post-processualism
CGA2,en,Cognitive archaeology,1,5,Study of past cognition through material culture.,1,https://en.wikipedia.org/wiki/Cognitive_archaeology
GEA1,en,Gender archaeology,1,5,Study of gender in archaeological interpretation.,1,https://en.wikipedia.org/wiki/Gender_archaeology
ACG2,en,Archaeogenetics,1,5,Study of ancient DNA and genetics in archaeology.,1,https://en.wikipedia.org/wiki/Archaeogenetics
BOA1,en,Bioarchaeology,1,5,Study of human remains in archaeological contexts.,1,https://en.wikipedia.org/wiki/Bioarchaeology
CPA2,en,Computational archaeology,1,5,Study of archaeological data using computation.,1,https://en.wikipedia.org/wiki/Computational_archaeology
DEN2,en,Dendrochronology,1,5,Study of tree ring dating for archaeological timelines.,1,https://en.wikipedia.org/wiki/Dendrochronology
GOA1,en,Geoarchaeology,1,5,Study of archaeological sites using earth science methods.,1,https://en.wikipedia.org/wiki/Geoarchaeology
IAN2,en,Isotope analysis,1,5,Study of isotope analysis in archaeological research.,1,https://en.wikipedia.org/wiki/Isotope_analysis
PAL4,en,Palynology,1,5,Study of pollen and spores in archaeological contexts.,1,https://en.wikipedia.org/wiki/Palynology
RDA2,en,Radiocarbon dating,1,5,Study of radiocarbon dating for archaeological chronology.,1,https://en.wikipedia.org/wiki/Radiocarbon_dating
ZAR1,en,Zooarchaeology,1,5,Study of animal remains in archaeological sites.,1,https://en.wikipedia.org/wiki/Zooarchaeology
SEA2,en,Settlement archaeology,1,5,Study of settlement patterns and habitation sites.,1,https://en.wikipedia.org/wiki/Settlement_archaeology
PRA3,en,Prehistoric archaeology,1,5,Study of prehistoric societies through archaeology.,1,https://en.wikipedia.org/wiki/Prehistoric_archaeology
