channel_id,language_code,title,description
UC7IZjtoKFmgE4f2UnWBUjaA,te_IN,జామీ సోషల్,"సామాజిక విషయాలు అవసరం కంటే చాలా క్లిష్టంగా అనిపించిందా? నాకూ అలాగే!
నేను జామీ, ఈ చానల్ మానవ పరస్పర చర్యల అన్ని అలిఖిత నియమాలను స్టిక్ ఫిగర్లు ఉపయోగించి విశ్లేషిస్తుంది (ఎందుకంటే విషయాలను మరింత క్లిష్టం చేయాలి?).
ఇక్కడ పరిభాషా పదాలు లేదా అసంబద్ధ సిద్ధాంతాలు లేవు—అసహ్యకరమైన సంభాషణలతో వ్యవహరించడం, మెరుగైన సంబంధాలను నిర్మించడం, మరియు మనం ఎందుకు విచిత్రమైన పనులు చేస్తామో అర్థం చేసుకోవడం గురించి నేరుగా సలహాలు మాత్రమే.
మీరు కార్యాలయ రాజకీయాలు, డేటింగ్, స్నేహితుల మధ్య తిరుగులాట లేదా మీ తలలో ప్రతిదాన్ని అధిక విశ్లేషణ చేసే ఆ స్వరాన్ని ఆపాలనుకుంటున్నారా, నేను మిమ్మల్ని కవర్ చేస్తాను.
మనస్తత్వశాస్త్ర డిగ్రీ లేకుండా ప్రజలను (మిమ్మల్ని కూడా) అర్థం చేసుకోవడంలో సహాయపడే కొత్త వీడియోలు ప్రతి వారం. స్టిక్ ఫిగర్లు జీవితాన్ని వివరించడం చూస్తూ మీ సామాజిక నైపుణ్యాలను పెంచుకోవడానికి సిద్ధంగా ఉంటే సబ్స్క్రైబ్ చేయండి!"
UC7IZjtoKFmgE4f2UnWBUjaA,th_TH,เจมี่ โซเชียล,"เคยรู้สึกว่าเรื่องสังคมซับซ้อนเกินความจำเป็นมั้ย? ผมก็เหมือนกัน!
ผมชื่อเจมี่ และช่องนี้จะแยกแยะกฎเกณฑ์ที่ไม่เป็นลายลักษณ์อักษรของการมีปฏิสัมพันธ์ระหว่างคนโดยใช้ตัวการ์ตูนแท่งไม้ (ทำไมต้องทำให้มันซับซ้อนขึ้นไปอีกล่ะ?)
ไม่มีศัพท์เทคนิคหรือทฤษฎีฟุ้งซ่าที่นี่—แค่คำแนะนำตรงไปตรงมาในการจัดการกับการสนทนาที่อึดอัด สร้างความสัมพันธ์ที่ดีขึ้น และเข้าใจว่าทำไมเราถึงทำสิ่งแปลกๆ ที่เราทำ
ไม่ว่าคุณจะพยายามรับมือกับการเมืองในออฟฟิศ การเดท มิตรภาพ หรือแค่อยากหยุดเสียงในหัวที่คิดมากเกินไป ผมดูแลคุณแล้ว
วิดีโอใหม่ทุกสัปดาห์ที่จะช่วยให้คุณเข้าใจคน (รวมถึงตัวคุณเอง) โดยไม่ต้องมีปริญญาจิตวิทยา กดติดตามถ้าคุณพร้อมที่จะเพิ่มทักษะสังคมในขณะที่ดูตัวการ์ตูนแท่งไม้อธิบายชีวิต!"
UC7IZjtoKFmgE4f2UnWBUjaA,tr_TR,Jamie Sosyal,"Sosyal şeylerin olması gerekenden çok daha karmaşık olduğunu hissettiniz mi hiç? Benim de öyle!
Ben Jamie, ve bu kanal insan etkileşiminin tüm o yazılı olmayan kurallarını çubuk figürler kullanarak açıklıyor (neden işleri daha da karmaşık hale getirelim ki?).
Burada jargon ya da boş teoriler yok—sadece garip sohbetlerle başa çıkma, daha iyi ilişkiler kurma ve neden yaptığımız tuhaf şeyleri yaptığımızı anlama konusunda açık ipuçları.
İster ofis politikalarında gezinmeye çalışıyor olun, ister flört, arkadaşlık konularında, ya da sadece kafanızdaki her şeyi aşırı analiz eden o sesi durdurmak istiyorsanız, sizi korudum.
Psikoloji diplomasına ihtiyaç duymadan insanları (kendiniz dahil) anlamanıza yardımcı olacak her hafta yeni videolar. Çubuk figürlerin hayatı açıkladığını izlerken sosyal becerilerinizi geliştirmeye hazırsanız abone olun!"
UC7IZjtoKFmgE4f2UnWBUjaA,uk_UA,Джеймі Соціал,"Чи відчуваєте ви коли-небудь, що соціальні речі набагато складніші, ніж повинні бути? Зі мною теж так!
Я Джеймі, і цей канал розбирає всі ті неписані правила людської взаємодії, використовуючи фігурки з паличок (навіщо ускладнювати речі ще більше?).
Тут немає жаргону чи пустих теорій—лише прямі поради щодо того, як справлятися з незручними розмовами, будувати кращі стосунки та розуміти, чому ми робимо дивні речі, які робимо.
Чи намагаєтесь ви орієнтуватися в офісній політиці, побаченнях, дружбі, чи просто хочете зупинити той голос у голові, який все надмірно аналізує, я вас прикрию.
Нові відео щотижня, які допоможуть вам зрозуміти людей (включно з вами) без потреби в дипломі з психології. Підписуйтесь, якщо ви готові підвищити свої соціальні навички, дивлячись на фігурки з паличок, які пояснюють життя!"
UC7IZjtoKFmgE4f2UnWBUjaA,ur_PK,جیمی سوشل,"کیا آپ کو کبھی لگا ہے کہ سماجی معاملات ضرورت سے کہیں زیادہ پیچیدہ ہیں؟ میرا بھی یہی حال ہے!
میں جیمی ہوں، اور یہ چینل انسانی رابطوں کے تمام غیر تحریری اصولوں کو چھڑی والے کرداروں کے ذریعے سمجھاتا ہے (کیونکہ معاملات کو مزید پیچیدہ کیوں بنایا جائے؟)۔
یہاں کوئی اصطلاحات یا بے بنیاد نظریات نہیں—صرف عجیب گفتگو سے نپٹنے، بہتر رشتے بنانے، اور یہ سمجھنے کے لیے سیدھے سادے ٹپس کہ ہم عجیب کام کیوں کرتے ہیں۔
چاہے آپ دفتری سیاست، ڈیٹنگ، دوستی میں راہ تلاش کر رہے ہوں، یا بس اپنے دماغ میں ہر چیز کا زیادہ تجزیہ کرنے والی آواز کو روکنا چاہتے ہوں، میں آپ کو کور کرتا ہوں۔
ہر ہفتے نئے ویڈیوز جو آپ کو نفسیات کی ڈگری کی ضرورت کے بغیر لوگوں (بشمول خود آپ) کو سمجھنے میں مدد کریں گے۔ سبسکرائب کریں اگر آپ چھڑی والے کرداروں کو زندگی کی وضاحت کرتے دیکھتے ہوئے اپنی سماجی مہارتوں کو بہتر بنانے کے لیے تیار ہیں!"
UC7IZjtoKFmgE4f2UnWBUjaA,uz_UZ,Jeymi Social,"Ijtimoiy ishlar keragidan ancha murakkab bo'lib tuyulganini his qilganmisiz? Menda ham shunday!
Men Jeymiman, va bu kanal inson o'zaro munosabatlarining barcha yozilmagan qoidalarini tayoq figuralar yordamida tushuntiradi (nega ishlarni yanada murakkablashtirish kerak?).
Bu yerda jargon yoki bo'sh nazariyalar yo'q—faqat noqulay suhbatlar bilan kurashish, yaxshiroq munosabatlar qurish va nima uchun g'alati ishlarni qilishimizni tushunish bo'yicha to'g'ridan-to'g'ri maslahatlar.
Ofis siyosati, uchrashuvlar, do'stlik bilan shug'ullanayotgan bo'lsangiz yoki boshingizda hamma narsani haddan tashqari tahlil qiluvchi ovozni to'xtatmoqchi bo'lsangiz, men sizni qamrab olaman.
Har hafta yangi videolar psixologiya diplomisiz odamlarni (o'zingizni ham) tushunishga yordam beradi. Tayoq figuralarning hayotni tushuntirishini tomosha qilib, ijtimoiy ko'nikmalaringizni oshirishga tayyor bo'lsangiz, obuna bo'ling!"
UC7IZjtoKFmgE4f2UnWBUjaA,vi_VN,Jamie Xã hội,"Bạn có bao giờ cảm thấy những thứ xã hội phức tạp hơn mức cần thiết không? Tôi cũng thế!
Tôi là Jamie, và kênh này phân tích tất cả những quy tắc không thành văn của tương tác con người bằng cách sử dụng hình que (tại sao phải làm mọi thứ phức tạp hơn chứ?).
Ở đây không có thuật ngữ hay lý thuyết rườm rà—chỉ có những lời khuyên thẳng thắn về cách đối phó với những cuộc trò chuyện khó xử, xây dựng các mối quan hệ tốt hơn, và hiểu tại sao chúng ta lại làm những điều kỳ lạ mà chúng ta làm.
Dù bạn đang cố gắng điều hướng chính trị văn phòng, hẹn hò, tình bạn, hay chỉ muốn ngừng cái giọng nói trong đầu luôn phân tích quá mức mọi thứ, tôi đã che chở cho bạn.
Video mới mỗi tuần sẽ giúp bạn hiểu về con người (bao gồm cả bản thân bạn) mà không cần bằng tâm lý học. Đăng ký nếu bạn sẵn sàng nâng cấp kỹ năng xã hội của mình trong khi xem hình que giải thích cuộc sống!"
UC7IZjtoKFmgE4f2UnWBUjaA,zh_CN,Jamie Social,"你是否觉得社交事务比必要的要复杂得多？我也是！
我是Jamie，这个频道用火柴人动画来解析人际互动中所有那些不成文的规则（因为何必把事情弄得更复杂呢？）。
这里没有专业术语或华而不实的理论——只有关于如何应对尴尬对话、建立更好的关系，以及理解为什么我们会做那些奇怪事情的直接建议。
无论你是在尝试驾驭办公室政治、约会、友谊，或者只是想让那个过度分析一切的脑内声音安静下来，我都能帮到你。
每周更新的视频将帮助你理解人（包括你自己），而且不需要心理学学位。如果你准备好在看火柴人解释生活的同时提升你的社交技能，就请订阅吧！"
UC7IZjtoKFmgE4f2UnWBUjaA,zh_HK,Jamie 社交,"有冇試過覺得社交嘢比實際需要複雜好多？我都係！
我係Jamie，呢個頻道用火柴人嚟拆解所有人際互動嘅潛規則（點解要搞到更加複雜呢？）。
呢度冇咩行話或者空泛嘅理論—只係直接俾你貼士點樣處理尷尬對話、建立更好嘅關係，同埋理解點解我哋會做啲奇怪嘅嘢。
無論你係想應付辦公室政治、拍拖、友誼，定係淨係想停止腦入面嗰把聲成日諗多咗，我都幫到你。
每個禮拜都有新片幫你理解人（包括你自己），唔使要心理學學位。如果你準備好提升你嘅社交技巧，一路睇火柴人解釋人生，就訂閱啦！"
UC7IZjtoKFmgE4f2UnWBUjaA,zh_TW,Jamie社交學,"有沒有覺得社交這件事比實際需要的複雜太多？我也是！
我是Jamie，這個頻道用火柴人來拆解人際互動中那些不成文的規則（因為何必把事情搞得更複雜呢？）。
這裡沒有術語或空洞的理論——只有直白的技巧，教你應對尷尬對話、建立更好的關係，以及理解我們為什麼會做那些奇怪的事。
無論你是想搞懂辦公室政治、約會、友情，還是只想讓腦中那個過度分析一切的聲音閉嘴，我都能幫到你。
每週推出新影片，幫你理解人性（包括你自己），不需要心理學學位。如果你準備好在看火柴人解釋人生的同時提升人際技巧，就訂閱吧！"
UC7IZjtoKFmgE4f2UnWBUjaA,zu_ZA,Jamie Omphakathi,"Ngabe uzizwa ngathi izinto zomphakathi ziyinkimbinkimbi kakhulu kunalokho okumele kube yikho? Nami nginjalo! NginguJamie, futhi lesi siteshi sichaza yonke lemithetho engabhalwanga yokuxhumana kwabantu sisebenzisa imidwebo elula (ngoba kungani senze izinto zibe nzima kakhulu?). Akukho magama anzima noma amathiyori angaqondakali lapha—kuphela amathiphu aqondile okubhekana nezingxoxo ezingathandeki, ukwakha ubudlelwano obungcono, nokuqonda ukuthi sikwenzani izinto ezingajwayelekile. Noma uzama ukuhamba ezinhlanganisweni zehhovisi, ukuqomana, ubungane, noma ufuna ukumisa lelo zwi ekhanda lakho elicabanga kakhulu ngakho konke, ngikubheke. Amavidiyo amasha masonto onke azokusiza ukuqonda abantu (kubalwa nawe) ngaphandle kwesidingo sokuba nesiqu sezengqondo. Bhalisa uma usukulungele ukuthuthukisa amakhono akho okubhekana nabantu ngenkathi ubuka imidwebo elula ichaza ukuphila!"
UCYNldGFnfcDE8ItayYf7izg,de_DE,Eating Our Way to Extinction,"Eating Our Way to Extinction ist ein Dokumentarfilm, der die Zuschauer auf eine Reise um die Welt mitnimmt und den Elefanten im Zimmer, über den niemand sprechen will, zum Thema macht. Dieser eindringliche Dokumentarfilm vermittelt eine einfache, aber durchschlagende Botschaft, indem er harte unverblümt Wahrheiten aufdeckt und das drängendste Problem unserer Generation - den ökologischen Kollaps - auf der Kinoleinwand aufgreift.

Auf diesem Kanal haben Sie Zugang zu einer Vielzahl verschiedener Inhalte, einschließlich des Dokumentarfilms selbst, sowie vieler Videos und Interviews, die sich mit diesem dringlichen Thema beschäftigen.
Möchten Sie mehr erfahren? Abonnieren Sie unseren Kanal und stellen Sie sicher, dass Sie Ihre Benachrichtigungen einschalten, damit Sie keinen unserer Inhalte verpassen: https://bit.ly/SubscribeEatingOurWayToExtinction
"
UCYNldGFnfcDE8ItayYf7izg,en_US,EATING OUR WAY TO EXTINCTION,"Welcome to the official Eating Our Way to Extinction YouTube channel. 

Eating Our Way to Extinction is a cinematic feature documentary, taking audiences on a journey around the world and addressing the elephant in the room that no one wants to talk about. This powerful documentary sends a simple but impactful message by uncovering hard truths and addressing, the most pressing issue of our generation – ecological collapse.

On this channel, you will have access to a variety of different content, including the documentary itself as well as many videos and interviews addressing this pressing issue. 

Want to learn more? Subscribe to our channel and make sure to turn your post notifications on so you don’t miss out on any of our content: https://bit.ly/SubscribeEatingOurWayToExtinction
"
UCYNldGFnfcDE8ItayYf7izg,es_ES,COMIENDO NUESTRO CAMINO A LA EXTINCIÓN,"Comiendo nuestro camino a la extinción es un documental cinematográfico que lleva al público a un viaje alrededor del mundo y aborda el tema tabú del que nadie quiere hablar. Este poderoso documental envía un mensaje sencillo pero impactante al descubrir verdades duras y abordar, en la gran pantalla, el problema más urgente de nuestra generación: el colapso ecológico.
 
En este canal, tendrás acceso a una variedad de contenidos diferentes, incluyendo el propio documental, así como muchos vídeos y entrevistas que abordan este problema urgente.

¿Quieres saber más? Suscríbete a nuestro canal y asegúrate de activar las notificaciones de las publicaciones para no perderte ningún contenido:
https://bit.ly/SubscribeEatingOurWayToExtinction"
UCYNldGFnfcDE8ItayYf7izg,fr_FR,MANGER NOUS MÈNERA À L’EXTINCTION,"Manger nous mènera à l’extinction est un film documentaire, qui emmène le spectateur de par le monde et qui dénonce le grave problème que tout le monde veut ignorer…
Ce documentaire puissant envoie un message simple mais percutant en révélant des vérités dures et en abordant, sur grand écran, le problème le plus urgent de notre génération : l'effondrement écologique.
 
Sur cette chaîne, vous aurez accès à une variété de contenus, y compris le documentaire lui-même ainsi que de nombreuses vidéos et interviews traitant de ce problème urgent.
 
Vous voulez en savoir plus ? Abonnez-vous à notre chaîne et assurez-vous d'activer vos notifications de publication afin de ne manquer aucun de nos contenus :
https://bit.ly/SubscribeEatingOurWayToExtinction"
UCYNldGFnfcDE8ItayYf7izg,pt_BR,MANGIANDO FINO ALL’ESTINZIONE,"“MANGIANDO FINO ALL’ESTINZIONE” E’ UN DOCUMENTARIO CINEMATOGRAFICO CHE CI PORTA IN GIRO PER IL MONDO CON LO SCOPO DI SVELARE CIO’ CHE NESSUNO HA IL CORAGGIO DI DIRE……

QUESTO DOCUMENTARIO, PROFONDAMENTE FICCANTE, SVELA VERITA’ SCOMODE SULLA QUESTIONE PIU’ URGENTE DA AFFRONTARE : IL COLLASSO ECOLOGICO

SU QUESTO CANALE AVRAI ACCESSO A UNA VARIETA’ STRAORDINARIA DI CONTENUTI…DAL DOCUMENTARIO STESSO FINO A VIDEO E INTERVISTE SU QUESTA QUESTIONE COCENTE

VUOI SAPERNE DI PIU’? ISCRIVITI AL NOSTRO CANALE E ATTIVA LE NOTIFICHE COSI’ DA NON PERDERTI NESSUN NUOVO CONTENUTO:
https://bit.ly/SubscribeEatingOurWayToExtinction
"
